Marital_status,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_HOUSE_YRS,Age_band,Total_EXP
1,2,0,44,224,28,10,0,6
1,2,1,6,188,25,10,2,4
1,2,0,2,285,23,10,4,22
1,2,0,15,240,28,14,0,2
1,2,0,1,128,20,12,0,12
1,2,0,42,299,22,12,3,32
1,0,0,7,167,12,10,3,12
1,2,0,8,93,7,13,4,18
1,2,0,37,84,0,11,1,12
1,2,1,50,197,14,13,3,21
1,0,0,40,308,6,10,3,12
1,2,1,22,3,6,14,0,6
1,1,0,3,181,28,12,0,6
0,2,0,25,194,6,12,3,33
1,2,1,50,73,22,12,2,10
1,2,1,12,175,0,14,1,32
1,2,1,21,40,17,10,0,2
1,2,0,16,133,9,10,4,26
1,2,0,40,87,22,14,3,15
1,2,0,1,32,28,11,0,20
1,2,0,43,259,25,13,0,26
0,2,0,20,204,22,10,3,29
0,0,1,42,109,0,11,1,6
1,2,0,46,140,1,14,1,0
1,2,1,47,280,0,11,1,15
1,1,1,18,75,2,10,4,18
1,2,0,42,310,14,13,0,8
1,2,0,6,248,10,12,3,12
1,2,0,7,99,21,14,1,28
1,2,1,15,262,14,14,3,27
1,2,0,12,129,19,10,0,30
1,2,0,23,4,14,10,2,6
0,2,0,5,274,7,14,1,17
1,0,0,50,141,6,13,3,12
0,2,1,33,191,23,10,1,30
1,2,0,5,253,17,11,1,24
1,2,0,29,64,25,13,1,0
1,2,0,33,38,11,12,3,30
1,2,0,33,158,5,14,0,10
0,2,0,3,9,25,12,2,27
1,2,1,4,181,28,14,3,23
0,2,1,7,64,25,10,3,16
1,2,1,33,14,14,14,2,15
1,2,0,31,84,0,11,2,4
0,2,1,19,39,28,11,0,20
1,2,0,49,128,20,10,1,22
1,2,0,34,118,0,10,1,10
1,2,1,12,177,28,14,4,12
1,2,0,1,52,7,14,1,20
1,2,0,23,78,27,10,1,24
0,2,0,30,174,19,12,0,12
1,2,0,37,270,20,14,0,20
1,2,0,0,60,20,14,4,23
1,2,1,9,37,11,13,2,10
1,1,0,7,130,14,10,2,30
1,1,0,5,162,28,13,2,12
1,2,1,36,229,2,12,3,24
1,2,0,44,266,25,13,2,20
1,2,0,36,139,20,10,3,13
1,2,0,42,267,8,12,0,22
1,2,0,23,299,22,13,0,30
0,2,1,7,46,6,12,3,18
1,2,0,5,63,1,11,4,25
1,2,1,20,157,25,14,4,13
1,2,1,38,162,28,12,3,15
1,2,1,11,263,13,10,3,2
1,2,0,15,223,7,10,1,24
1,2,0,30,223,7,10,3,8
0,2,0,21,142,0,12,0,20
1,2,1,45,116,27,11,0,14
1,2,0,32,291,22,14,2,24
1,2,0,4,241,4,14,3,0
1,2,1,40,299,22,12,1,2
1,2,0,0,83,10,11,3,6
1,2,1,47,128,20,10,1,12
1,2,0,27,42,2,14,0,13
1,2,0,40,253,17,12,0,14
1,2,1,45,263,13,10,1,0
1,2,0,17,166,12,13,4,2
0,2,0,29,207,14,14,0,17
1,2,1,40,82,13,10,1,24
1,2,0,41,70,22,11,0,19
1,2,0,28,120,22,13,2,6
1,2,0,36,53,13,12,1,12
1,2,0,38,107,13,11,2,28
1,2,0,34,267,8,11,4,28
1,2,0,0,274,7,12,0,24
1,2,1,47,274,7,10,0,21
1,2,0,48,160,12,13,4,16
1,2,0,21,173,25,10,0,20
0,2,1,38,249,13,13,1,20
1,2,0,33,258,17,13,2,6
1,2,0,43,189,6,13,0,29
1,2,0,13,167,12,12,3,8
1,2,0,27,62,10,11,4,14
1,2,0,46,221,20,10,0,28
1,1,0,12,98,6,14,3,22
1,2,0,13,124,14,10,1,2
1,2,1,3,289,1,13,2,18
1,2,1,29,256,2,13,0,6
1,2,0,13,122,11,11,1,24
1,2,0,28,13,7,12,4,2
0,2,0,21,32,28,13,3,10
1,2,1,46,142,0,13,4,33
1,2,0,50,286,0,10,0,26
1,2,0,44,182,14,12,1,28
1,2,1,1,108,0,14,3,22
1,2,1,16,245,23,13,4,14
1,2,0,14,256,2,10,3,22
1,1,0,42,134,6,13,4,27
1,2,0,29,277,7,13,0,22
1,2,0,10,125,15,10,1,16
1,2,1,16,101,25,14,4,26
1,2,0,29,49,0,14,1,12
1,1,0,2,250,17,12,3,19
1,1,0,35,10,26,14,1,8
1,2,0,43,109,0,13,0,15
1,2,1,14,279,20,12,4,0
1,2,0,25,276,14,14,2,22
1,2,0,1,251,13,13,3,25
1,2,0,14,131,14,13,2,23
1,2,0,2,305,14,13,0,23
0,2,1,36,56,11,13,1,24
1,2,0,38,211,14,10,2,20
1,2,0,28,226,14,14,0,10
1,2,0,49,112,13,12,1,6
1,2,0,42,289,1,14,4,26
1,2,0,36,156,28,10,0,25
1,2,0,6,200,2,11,0,15
1,2,0,48,97,6,10,0,12
1,2,1,42,67,3,14,2,20
0,2,0,17,208,0,14,3,22
1,2,0,0,34,25,12,1,20
1,2,1,16,302,20,12,4,23
1,2,1,10,45,28,11,0,24
1,2,0,48,148,5,14,2,0
0,2,1,20,165,20,10,4,16
1,2,0,20,115,25,11,3,32
1,2,0,6,212,14,13,4,22
1,0,0,26,181,28,14,1,0
1,2,1,12,48,20,10,1,12
1,2,0,29,240,28,12,2,0
1,2,1,3,140,1,10,0,27
1,2,1,45,54,17,13,4,25
1,2,0,38,107,13,11,2,28
1,2,0,36,297,22,12,3,31
1,2,1,0,300,22,10,2,19
1,2,1,23,27,25,13,3,11
1,2,0,13,24,14,12,1,14
1,2,1,30,222,22,10,3,2
0,2,0,20,33,28,12,0,28
1,2,0,8,68,14,10,1,0
1,2,1,30,34,25,14,3,33
0,2,1,9,306,28,11,4,22
0,2,0,34,45,28,13,4,16
1,2,0,42,272,28,14,0,23
1,2,0,31,237,2,13,4,10
1,2,0,8,111,1,14,4,8
1,2,0,48,205,14,12,2,18
1,2,1,12,184,10,12,3,23
1,2,1,26,145,28,14,0,23
1,2,0,27,283,6,13,0,23
1,2,0,15,131,14,13,0,14
1,2,0,28,58,2,10,4,14
1,2,0,15,234,0,12,1,25
0,2,0,18,141,6,10,2,12
1,1,0,30,214,5,14,1,10
1,2,0,3,10,26,13,0,20
1,1,0,23,169,22,10,1,22
1,2,0,41,262,14,14,4,17
1,2,1,7,275,2,14,3,16
1,2,0,4,16,14,11,3,27
1,2,0,33,74,17,13,1,8
0,2,0,15,259,25,10,3,20
1,2,0,39,116,27,11,0,2
1,2,0,23,214,5,10,2,10
1,2,0,1,78,27,12,0,0
1,2,0,50,14,14,10,3,8
1,2,0,8,183,11,13,2,20
1,2,1,42,312,0,10,0,31
1,2,0,20,18,25,13,1,0
0,2,1,21,31,28,11,2,25
1,2,0,15,298,0,11,4,10
1,2,1,37,3,6,11,2,10
1,2,1,28,8,12,10,2,19
1,2,0,27,124,14,14,3,26
1,2,0,29,49,0,14,1,12
1,2,0,27,137,2,10,4,25
0,2,0,41,32,28,12,2,24
1,2,0,10,207,14,11,3,24
1,2,0,25,94,25,13,2,15
1,1,0,17,151,2,13,4,10
1,2,1,24,21,0,10,1,18
1,2,0,7,146,25,10,2,20
1,2,0,50,299,22,10,1,22
1,1,0,6,24,14,13,3,6
1,2,0,4,115,25,14,1,6
1,2,0,5,205,14,13,1,4
1,2,1,41,289,1,12,1,21
1,2,0,34,290,14,14,3,4
1,2,0,43,122,11,10,4,24
1,2,0,14,53,13,10,0,24
1,2,1,26,157,25,12,0,16
1,2,0,42,56,11,10,4,6
1,2,0,0,294,12,14,1,22
1,2,0,31,242,0,11,0,20
1,1,0,25,162,28,13,4,30
1,2,1,25,249,13,12,2,17
1,2,1,23,15,22,13,3,26
1,2,0,7,30,11,11,1,4
1,2,0,20,97,6,11,0,26
1,2,0,44,187,10,12,3,11
1,2,0,39,143,0,14,0,20
1,2,0,20,281,9,14,4,4
1,0,0,19,67,3,12,2,20
1,2,0,22,307,25,11,1,24
0,2,0,12,144,14,12,2,24
1,2,0,1,145,28,12,4,18
1,2,0,12,262,14,10,3,25
1,2,0,10,223,7,12,2,28
1,2,1,18,316,7,11,1,11
1,2,1,50,90,0,14,0,25
1,2,0,48,229,2,13,2,4
0,2,0,5,274,7,14,1,17
1,2,1,12,225,7,14,4,12
1,2,0,38,242,0,12,2,33
1,2,0,26,271,1,13,3,8
1,2,0,9,38,11,13,3,28
1,2,0,16,20,0,12,4,14
1,2,0,11,75,2,14,2,0
1,2,1,37,244,28,12,3,16
1,2,0,39,128,20,11,1,25
1,0,0,13,34,25,13,4,23
0,2,1,27,157,25,13,0,20
1,2,0,48,147,22,10,0,23
0,2,0,38,55,14,10,3,18
1,1,0,3,79,2,11,1,21
1,2,0,23,315,23,10,2,19
1,2,1,48,294,12,10,4,29
1,2,0,12,103,28,10,0,10
1,2,0,23,33,28,12,4,2
1,2,1,13,194,6,14,2,2
1,2,0,1,4,14,13,4,25
1,2,0,32,299,22,10,4,28
1,2,0,5,186,25,13,2,6
1,2,0,6,285,23,11,2,14
1,2,1,43,242,0,12,3,24
1,2,1,21,259,25,10,3,10
1,2,1,27,285,23,14,2,30
1,2,0,49,316,7,11,1,22
1,2,1,11,263,13,10,3,2
1,2,0,32,163,12,12,1,27
1,2,0,48,293,22,12,4,26
1,2,1,23,286,0,13,2,18
1,2,0,42,256,2,11,0,22
1,2,0,17,293,22,14,2,26
1,2,1,50,309,25,11,3,16
1,2,1,29,127,13,14,1,28
1,2,0,13,284,6,11,0,30
1,2,0,10,0,0,13,2,20
1,2,0,1,109,0,14,2,15
0,2,0,6,242,0,13,2,13
1,1,0,17,35,19,14,3,22
1,1,0,26,217,28,11,2,0
1,2,0,37,127,13,10,4,19
1,2,0,46,55,14,10,3,6
1,2,1,19,19,6,14,4,20
1,2,0,41,174,19,14,1,20
1,2,0,12,307,25,12,0,30
1,2,0,27,278,28,14,3,31
1,2,0,31,183,11,13,3,2
1,2,0,45,1,24,14,2,26
1,2,1,43,52,7,14,2,27
1,2,1,15,163,12,14,1,24
1,2,0,12,144,14,14,4,0
1,2,1,11,92,25,14,2,0
1,0,1,37,214,5,11,1,2
1,2,0,2,304,13,11,0,24
0,2,0,17,81,10,12,0,8
1,2,0,14,17,19,12,0,25
1,2,1,5,188,25,10,4,20
1,2,1,12,82,13,14,0,20
1,2,0,19,311,22,11,1,31
0,2,0,46,297,22,13,0,22
1,2,0,47,75,2,14,2,15
1,2,0,24,78,27,12,3,16
1,2,1,28,265,28,12,1,19
1,2,0,37,48,20,14,3,12
1,2,1,21,172,25,12,0,22
1,2,0,18,185,25,12,2,11
1,2,1,11,277,7,13,0,22
1,1,0,29,277,7,11,0,24
1,2,1,12,187,10,10,4,20
1,2,0,43,118,0,13,1,31
1,2,0,41,44,20,13,2,26
1,2,0,19,82,13,13,2,20
1,1,1,50,304,13,14,2,6
1,2,0,11,296,22,14,2,14
1,2,1,28,175,0,13,2,12
1,2,1,14,194,6,12,2,25
1,2,0,44,138,25,12,2,23
1,2,0,25,47,4,12,0,6
1,1,0,10,201,11,10,0,26
1,2,1,36,260,14,14,1,10
1,1,1,2,262,14,13,3,18
1,2,0,26,139,20,11,3,13
1,2,0,27,101,25,12,4,26
1,1,1,17,190,14,10,3,28
1,2,0,49,134,6,12,1,18
1,2,0,31,42,2,13,2,18
1,2,0,25,91,22,11,1,16
1,2,0,50,205,14,10,2,19
1,2,0,40,168,28,12,2,24
1,2,0,41,98,6,13,4,23
1,2,0,39,228,19,13,0,26
1,2,1,28,265,28,12,1,19
1,2,0,33,176,0,14,3,30
1,2,0,3,102,10,13,4,6
1,2,1,45,302,20,14,1,25
1,1,0,5,105,0,11,0,8
1,2,0,39,62,10,12,0,30
1,2,1,22,53,13,14,2,20
1,2,0,8,111,1,11,0,23
1,2,0,11,143,0,11,1,28
1,2,0,41,125,15,14,0,0
1,2,0,41,279,20,14,2,10
1,2,0,46,296,22,12,2,26
1,2,0,12,94,25,14,2,25
1,2,1,11,38,11,11,2,27
0,2,0,22,129,19,11,0,4
1,0,0,10,192,25,11,3,17
1,2,0,49,219,25,11,2,6
1,2,0,21,129,19,14,2,12
1,2,0,28,246,10,10,1,2
1,2,0,44,314,0,14,0,14
1,2,0,33,147,22,13,4,13
1,2,1,8,15,22,13,3,4
1,2,0,24,192,25,13,0,18
1,2,0,3,50,13,13,3,20
1,2,0,48,316,7,12,0,0
1,2,1,49,35,19,14,3,17
1,2,1,13,18,25,10,1,19
1,2,1,50,107,13,11,0,16
1,2,0,48,152,13,12,1,0
1,2,0,27,279,20,10,1,8
0,2,0,5,68,14,13,1,2
1,2,0,1,40,17,11,3,13
1,2,0,3,149,23,12,3,20
1,2,0,16,62,10,11,2,10
1,2,0,7,77,11,13,3,30
1,2,1,10,234,0,13,0,16
1,2,0,2,178,22,13,1,19
0,2,0,28,190,14,12,2,16
1,1,1,6,65,13,13,1,31
1,2,0,27,12,0,10,0,14
1,2,0,33,280,0,10,0,28
1,2,0,36,129,19,14,0,2
1,2,0,48,111,1,10,4,31
1,2,1,36,191,23,13,3,26
1,2,0,12,215,23,12,0,2
1,2,1,20,220,18,12,0,30
1,2,1,23,131,14,10,4,29
1,2,0,17,134,6,14,4,19
1,2,0,38,57,28,10,0,7
1,2,1,30,69,2,10,0,23
1,2,0,21,223,7,12,4,19
1,2,1,24,23,28,12,0,22
1,2,1,22,313,0,10,4,19
1,2,1,1,148,5,11,3,20
1,2,0,16,77,11,14,2,22
1,2,0,33,140,1,14,2,12
1,2,1,21,161,14,11,1,2
1,2,0,1,165,20,12,2,22
1,2,1,5,167,12,11,3,24
1,2,0,33,36,2,13,0,25
1,2,1,38,309,25,12,1,22
1,2,0,40,30,11,11,4,20
1,2,1,45,49,0,14,2,25
1,2,0,29,89,28,10,4,15
1,2,0,4,227,14,12,1,14
1,2,0,47,261,2,14,1,28
1,2,0,32,102,10,12,0,22
1,1,0,13,23,28,12,2,24
1,1,1,32,178,22,10,4,6
1,2,0,17,44,20,12,3,22
1,2,0,19,46,6,11,0,0
1,2,0,28,46,6,12,1,24
1,2,0,17,71,28,13,4,18
1,2,0,16,9,25,12,3,23
1,1,0,32,307,25,10,1,27
1,2,0,28,120,22,13,2,6
0,2,1,6,215,23,11,2,0
1,2,1,3,227,14,12,4,16
1,2,0,49,146,25,12,3,11
0,2,0,3,100,2,10,2,17
1,2,0,34,198,2,12,4,19
1,2,1,34,289,1,12,2,24
1,2,0,37,303,11,10,1,16
1,2,0,46,221,20,10,0,28
1,2,0,18,287,0,12,0,23
1,2,1,27,161,14,10,1,14
1,2,1,48,51,14,14,3,8
1,2,0,9,180,28,12,3,24
1,1,0,39,50,13,13,0,10
1,2,1,9,191,23,14,2,21
1,2,0,49,316,7,11,1,22
1,2,0,17,32,28,12,2,4
1,2,0,31,195,13,14,0,21
1,2,1,43,274,7,11,2,14
1,1,0,30,291,22,11,3,10
0,2,0,3,9,25,12,2,27
0,2,0,44,272,28,13,1,29
1,2,0,27,202,6,13,3,27
0,2,0,1,314,0,10,3,23
1,2,0,0,139,20,14,3,14
1,2,0,0,207,14,11,4,14
1,2,0,28,243,6,10,3,25
1,2,0,31,109,0,13,1,2
1,2,0,2,28,25,12,2,12
1,2,0,26,215,23,12,3,8
1,2,0,41,101,25,12,0,10
0,2,1,23,217,28,10,0,27
1,2,0,0,132,2,14,4,28
1,2,0,50,299,22,10,1,22
1,2,0,22,6,20,11,2,2
1,2,0,2,244,28,13,0,19
1,2,1,12,239,11,13,1,0
1,2,0,30,291,22,11,0,34
1,2,0,26,126,13,10,2,12
1,2,1,33,0,0,12,2,16
0,2,0,40,57,28,12,1,14
1,2,0,6,310,14,10,4,12
1,2,0,39,155,13,14,3,33
0,2,0,47,169,22,12,4,28
1,2,0,48,163,12,12,2,27
1,0,1,36,316,7,10,4,12
1,2,0,24,121,28,11,0,18
1,2,0,15,43,5,13,0,31
1,2,0,16,20,0,13,3,21
1,2,0,36,64,25,11,3,31
1,2,1,23,306,28,13,2,20
1,2,1,5,234,0,11,3,18
1,1,0,1,100,2,14,3,29
1,2,0,42,207,14,13,0,2
1,2,0,20,300,22,10,0,11
1,2,1,17,31,28,13,2,21
1,2,0,11,109,0,14,3,0
1,2,0,1,137,2,11,0,19
1,2,0,27,182,14,14,1,13
1,0,0,10,192,25,11,3,17
1,2,0,36,174,19,14,3,31
1,2,1,34,169,22,12,2,23
1,2,0,29,140,1,13,3,10
1,2,0,10,19,6,13,3,17
1,2,0,6,57,28,14,4,6
1,2,0,20,19,6,10,2,6
1,2,0,21,217,28,14,4,14
1,2,1,29,219,25,12,4,24
1,2,0,0,187,10,14,3,14
1,2,0,1,77,11,13,3,20
1,2,0,29,85,14,14,3,19
1,2,1,19,11,20,14,1,12
1,2,0,5,66,2,11,2,12
1,2,1,48,209,5,13,1,23
1,2,0,46,288,0,13,1,0
1,2,0,44,34,25,14,4,32
1,2,0,22,3,6,11,4,31
1,2,0,39,44,20,13,3,19
1,2,0,23,76,2,12,3,18
1,2,0,21,245,23,12,2,23
1,2,1,2,279,20,14,0,4
1,2,1,34,189,6,11,1,15
1,2,0,21,290,14,13,1,24
1,2,1,23,274,7,14,3,13
1,2,0,13,227,14,10,4,9
1,2,0,37,214,5,10,4,24
1,2,0,18,53,13,11,3,21
1,2,0,8,114,28,13,3,14
1,2,0,24,90,0,14,2,17
0,2,0,50,21,0,12,1,17
1,2,0,28,172,25,11,2,19
1,2,0,6,174,19,13,0,22
1,2,1,3,252,7,12,0,26
1,2,0,14,115,25,11,2,24
1,1,0,10,201,11,10,0,26
1,2,1,2,175,0,13,3,22
0,2,0,32,293,22,14,2,18
1,2,0,0,168,28,14,2,20
1,2,0,25,176,0,10,1,15
1,2,0,19,252,7,12,4,24
1,1,0,27,157,25,12,1,4
1,2,1,33,281,9,11,1,18
1,2,0,14,267,8,10,4,24
1,2,1,36,49,0,10,1,8
0,2,0,18,42,2,11,4,0
1,1,0,7,237,2,13,0,20
1,2,1,30,83,10,12,2,28
1,2,0,43,34,25,14,0,2
1,2,1,38,8,12,11,4,14
1,2,1,40,15,22,14,4,12
1,2,1,43,276,14,10,0,16
1,2,0,46,219,25,11,0,22
1,2,0,32,36,2,11,1,17
1,2,0,33,156,28,14,1,8
1,2,0,0,201,11,13,2,0
0,2,0,14,137,2,10,3,24
1,2,1,37,224,28,11,0,18
1,2,1,49,128,20,14,0,20
1,2,0,32,147,22,12,1,8
1,2,0,33,258,17,13,2,6
1,2,0,38,61,4,12,1,12
1,2,1,7,51,14,13,0,9
1,2,1,47,254,13,10,2,17
1,2,0,23,214,5,10,4,10
1,2,0,25,86,1,11,1,6
0,2,0,30,290,14,10,3,24
1,2,1,28,71,28,14,3,12
0,2,0,19,11,20,14,2,23
1,2,0,30,123,23,11,3,23
1,2,1,12,105,0,11,4,8
1,0,0,11,137,2,11,3,13
0,2,1,18,43,5,14,3,25
1,2,0,38,0,0,14,3,10
1,1,1,2,262,14,13,3,18
1,2,1,25,249,13,12,2,17
1,2,1,25,192,25,10,4,30
1,2,1,31,238,25,13,3,14
1,2,0,29,218,0,11,3,18
0,2,0,17,242,0,11,4,18
1,2,1,20,127,13,14,3,32
1,2,1,27,187,10,12,1,4
1,2,0,22,219,25,13,0,6
1,2,1,33,281,9,11,1,18
1,2,0,22,190,14,10,1,20
1,2,0,18,86,1,10,3,14
0,2,0,44,271,1,13,4,18
1,2,0,48,24,14,11,2,23
1,2,0,8,208,0,10,4,15
1,2,0,41,77,11,13,2,16
1,0,1,2,78,27,12,0,16
1,2,0,19,76,2,13,0,10
1,2,1,48,244,28,10,1,14
1,2,0,50,24,14,14,1,23
1,2,0,39,87,22,12,4,24
1,2,1,22,80,5,13,4,14
1,2,0,40,72,0,10,0,10
1,2,0,37,186,25,12,3,25
0,2,0,41,220,18,12,2,8
1,2,0,18,114,28,13,1,12
1,2,0,8,111,1,10,3,6
1,2,0,17,233,18,14,1,19
1,2,0,26,215,23,12,3,8
1,1,0,22,275,2,11,3,10
1,2,0,50,44,20,12,3,15
0,2,0,26,216,25,10,4,26
1,2,0,12,75,2,10,0,10
0,2,0,10,27,25,11,1,24
1,1,0,7,116,27,12,4,11
1,2,0,30,217,28,13,1,22
1,1,0,6,24,14,13,3,6
1,1,0,3,308,6,13,1,26
1,2,1,37,210,0,13,2,17
0,2,0,25,194,6,12,3,33
1,2,0,30,224,28,12,0,20
1,1,0,46,102,10,11,3,2
1,2,1,16,272,28,13,4,26
1,2,0,27,162,28,10,2,19
1,2,0,20,117,10,14,0,27
1,2,1,15,224,28,11,0,18
1,2,1,23,306,28,13,2,20
1,2,0,1,2,25,10,3,19
1,2,0,22,34,25,12,1,24
1,1,1,32,261,2,11,1,24
1,2,0,24,19,6,10,1,4
1,2,0,12,209,5,14,3,18
1,2,1,34,88,4,11,0,29
1,2,0,15,258,17,12,3,12
1,2,0,30,223,7,12,3,18
1,2,0,49,37,11,14,3,10
1,2,0,0,98,6,11,1,4
1,2,0,26,207,14,12,3,16
1,2,0,37,186,25,12,3,25
1,2,1,48,219,25,11,1,17
1,2,0,7,104,25,11,0,21
1,2,0,49,295,1,14,4,12
1,1,0,2,240,28,13,3,4
0,2,0,43,101,25,12,4,22
1,2,0,34,77,11,12,0,23
1,2,0,30,10,26,10,3,16
1,2,0,50,162,28,14,1,21
1,2,0,35,268,11,13,2,12
1,2,0,32,183,11,13,0,12
1,2,0,47,287,0,10,0,16
1,2,1,9,160,12,11,2,30
1,2,0,24,234,0,11,0,28
1,2,1,46,197,14,12,4,18
1,2,0,42,236,14,11,0,32
1,2,0,47,150,7,12,3,14
1,2,0,31,171,14,11,0,14
1,2,0,50,305,14,13,0,2
1,2,1,27,21,0,11,4,15
1,2,0,4,143,0,14,4,12
1,2,1,46,168,28,14,4,14
1,2,0,17,134,6,12,4,20
1,2,1,39,130,14,12,4,12
1,2,0,6,313,0,12,2,24
1,2,0,48,64,25,12,3,24
1,2,0,30,244,28,11,0,16
1,2,0,50,157,25,14,2,17
1,2,0,8,53,13,11,4,7
1,2,0,22,298,0,10,0,20
1,2,1,44,293,22,11,2,20
1,2,0,32,80,5,11,2,12
1,2,0,49,226,14,11,3,15
1,2,1,11,214,5,13,0,24
1,2,0,42,309,25,13,4,0
0,2,0,0,11,20,13,1,25
0,2,0,47,117,10,12,2,19
1,2,0,19,63,1,12,2,29
1,2,0,38,56,11,14,0,0
1,2,0,41,63,1,10,3,26
1,2,0,44,176,0,11,1,13
1,2,1,11,305,14,11,3,16
1,2,0,40,275,2,11,2,29
1,2,0,4,133,9,10,1,10
0,2,0,39,64,25,12,0,18
1,2,0,15,216,25,11,1,13
1,2,0,22,85,14,10,2,2
1,2,1,44,166,12,14,3,20
1,2,0,15,21,0,12,2,22
1,2,1,1,272,28,10,2,13
1,1,0,11,18,25,11,0,6
1,2,0,13,295,1,10,2,24
1,0,0,8,128,20,13,2,12
1,0,1,18,270,20,12,2,0
1,2,1,38,11,20,13,2,24
1,2,1,16,302,20,12,4,23
1,2,0,8,94,25,13,3,29
0,2,1,41,63,1,10,2,24
1,2,1,39,68,14,10,2,22
1,2,0,4,183,11,10,4,31
1,2,0,27,222,22,12,2,16
1,2,0,4,257,22,10,2,23
1,2,1,41,271,1,11,2,24
1,2,0,12,198,2,10,1,13
1,2,0,5,262,14,14,4,23
1,2,0,15,278,28,11,4,6
1,2,0,47,130,14,11,2,22
1,2,0,8,91,22,11,4,4
1,2,0,41,154,23,10,3,16
0,2,0,44,232,14,10,3,2
1,2,1,1,189,6,14,4,29
1,2,0,31,21,0,12,3,0
1,2,0,3,263,13,11,4,6
1,2,0,49,165,20,10,3,14
1,2,0,35,142,0,12,1,29
1,2,0,0,23,28,13,1,18
0,2,0,5,54,17,11,1,21
1,2,1,25,72,0,11,2,0
1,2,0,40,219,25,10,1,6
1,2,0,29,291,22,13,4,22
1,2,0,14,244,28,11,3,12
1,2,0,25,138,25,13,1,2
1,2,0,33,251,13,13,0,6
1,2,0,18,59,11,13,3,6
1,2,1,37,272,28,14,1,16
1,2,0,3,176,0,14,2,14
1,2,0,12,142,0,10,1,0
1,2,0,26,214,5,12,4,16
1,2,1,30,259,25,14,3,12
1,2,0,25,127,13,11,0,19
1,2,0,21,234,0,11,2,30
1,1,1,5,248,10,13,4,0
1,2,0,9,112,13,10,1,15
1,2,1,30,181,28,14,1,23
1,2,0,20,303,11,11,3,16
1,2,0,8,137,2,13,0,17
1,2,0,31,171,14,11,0,14
1,2,0,31,64,25,11,4,16
1,2,1,31,256,2,13,2,21
1,2,0,5,296,22,11,4,2
1,2,0,37,58,2,11,1,4
1,2,0,49,43,5,13,3,10
1,2,1,13,180,28,10,3,18
1,2,1,46,12,0,11,3,26
1,2,1,11,248,10,13,4,10
1,1,1,10,119,11,13,1,17
1,2,0,33,176,0,14,3,30
0,2,0,38,66,2,11,0,8
1,2,0,43,152,13,13,1,10
1,2,0,38,228,19,11,1,22
1,2,0,39,275,2,13,0,16
1,2,0,5,163,12,14,1,16
1,2,0,29,225,7,11,0,0
1,2,0,9,144,14,14,4,2
1,2,0,48,316,7,12,0,0
1,2,0,17,202,6,14,0,25
1,2,0,20,134,6,14,0,4
1,2,1,32,101,25,12,2,26
0,2,0,35,119,11,12,4,21
1,2,0,40,65,13,11,2,0
1,2,0,28,241,4,14,2,16
1,2,0,25,281,9,13,2,20
1,2,1,48,125,15,13,1,12
1,2,1,4,105,0,12,0,10
1,2,0,48,21,0,14,1,20
1,2,0,15,73,22,11,2,32
1,2,0,18,201,11,12,3,24
1,2,0,49,285,23,10,1,28
1,1,0,45,1,24,12,1,21
0,2,0,6,242,0,13,2,13
1,2,0,36,92,25,14,1,8
1,2,1,38,250,17,12,4,17
0,2,0,50,23,28,12,3,2
1,2,1,46,308,6,11,4,2
1,2,0,20,124,14,12,4,30
1,2,0,34,310,14,12,0,8
1,2,1,30,98,6,11,1,32
1,2,0,33,104,25,10,2,11
1,2,1,35,121,28,11,0,32
1,2,1,46,295,1,13,3,23
1,2,0,27,130,14,13,0,22
1,2,0,43,256,2,12,2,26
1,2,0,25,267,8,14,1,16
1,2,0,3,99,21,13,0,26
1,0,0,8,234,0,14,2,21
1,2,1,9,25,2,14,1,32
1,2,0,22,247,25,12,3,27
1,2,0,35,303,11,11,0,26
1,2,1,46,274,7,14,2,26
1,2,0,11,238,25,13,0,6
1,2,0,4,143,0,14,4,12
0,2,0,47,139,20,14,2,23
1,0,1,50,56,11,13,1,10
1,2,0,35,251,13,11,0,20
1,2,1,6,196,2,12,3,15
1,1,0,30,251,13,14,3,18
1,2,0,31,125,15,12,0,14
1,2,1,20,9,25,11,0,12
1,2,1,47,274,7,14,0,2
1,2,0,15,73,22,11,2,32
1,2,1,48,202,6,11,0,23
1,2,1,45,298,0,13,1,22
1,2,1,19,312,0,13,2,8
1,2,0,30,295,1,13,0,16
1,2,1,41,251,13,13,4,18
1,2,0,9,39,28,12,0,10
1,2,0,28,171,14,14,2,22
1,2,1,25,47,4,10,4,4
1,2,0,0,304,13,14,1,20
1,2,0,47,56,11,12,3,20
1,2,1,45,230,19,11,2,24
1,2,0,2,269,13,10,0,6
1,1,0,26,171,14,10,0,2
1,2,1,22,119,11,10,3,34
1,0,0,8,142,0,11,4,0
1,2,0,31,24,14,13,4,23
0,2,0,8,256,2,12,1,12
1,2,0,7,195,13,10,1,22
1,2,1,15,171,14,12,3,10
1,2,0,46,254,13,12,0,12
1,2,1,44,271,1,12,2,0
0,2,0,32,229,2,11,4,10
1,2,0,2,218,0,12,2,30
1,2,0,11,181,28,10,2,28
1,2,0,41,252,7,10,4,28
0,2,0,47,154,23,11,3,15
1,2,0,37,31,28,11,4,20
1,2,0,34,165,20,14,1,12
1,2,1,29,24,14,11,0,4
1,2,1,36,241,4,13,2,8
1,2,0,7,233,18,10,3,19
1,2,0,5,56,11,12,3,18
1,2,1,1,207,14,11,4,10
